number,values_0,values_1,datetime_start,datetime_complete,duration,params_cluster_selection_epsilon,params_min_cluster_size,params_min_dist,params_min_samples,params_n_components,params_n_neighbors,user_attrs_ccc_score,user_attrs_dbcv_score,user_attrs_n_clusters,user_attrs_outlier_ratio,system_attrs_NSGAIISampler:generation,state
223,0.7651339660701999,0.4636635736183961,2025-12-22 20:13:13.029059,2025-12-22 20:13:23.741381,0 days 00:00:10.712322,0.01,42,0.1,20,7,33,0.7651339660701999,0.4636635736183961,10,0.4,4,COMPLETE
224,0.45882408255014245,0.5050881853947324,2025-12-22 20:13:23.743403,2025-12-22 20:13:34.851960,0 days 00:00:11.108557,0.3,2,0.16,8,7,33,0.45882408255014245,0.5050881853947324,61,0.37960199004975126,4,COMPLETE
225,0.487913928701546,0.5370668308251428,2025-12-22 20:13:34.853656,2025-12-22 20:13:45.745082,0 days 00:00:10.891426,0.25,7,0.06,9,6,37,0.487913928701546,0.5370668308251428,40,0.3164179104477612,4,COMPLETE
226,0.7868392241518704,0.4004117639134096,2025-12-22 20:13:45.746338,2025-12-22 20:13:56.485487,0 days 00:00:10.739149,0.05,44,0.17,20,11,26,0.7868392241518704,0.4004117639134096,9,0.4437810945273632,4,COMPLETE
227,0.541673690850467,0.4708817193801472,2025-12-22 20:13:56.487316,2025-12-22 20:14:06.659895,0 days 00:00:10.172579,0.17,15,0.07,7,4,26,0.541673690850467,0.4708817193801472,39,0.23233830845771145,4,COMPLETE
228,0.7431288335438276,-0.20169284721687875,2025-12-22 20:14:06.661174,2025-12-22 20:14:14.887135,0 days 00:00:08.225961,0.05,29,0.15,19,2,3,0.7431288335438276,-0.20169284721687875,8,0.2044776119402985,4,COMPLETE
229,0.6458523465987211,0.3393065092427524,2025-12-22 20:14:14.888754,2025-12-22 20:14:25.257485,0 days 00:00:10.368731,0.01,42,0.23,7,7,24,0.6458523465987211,0.3393065092427524,11,0.33681592039800995,4,COMPLETE
230,0.0,0.5851597571221557,2025-12-22 20:14:25.259320,2025-12-22 20:14:36.044868,0 days 00:00:10.785548,0.05,29,0.21,8,12,17,0.0,0.5851597571221557,2,0.0024875621890547263,4,COMPLETE
231,0.6316074645301606,0.4022920290064594,2025-12-22 20:14:36.046107,2025-12-22 20:14:45.961593,0 days 00:00:09.915486,0.08,19,0.16,7,4,21,0.6316074645301606,0.4022920290064594,32,0.31840796019900497,4,COMPLETE
232,0.0,0.2966065104323678,2025-12-22 20:14:45.962845,2025-12-22 20:14:56.003450,0 days 00:00:10.040605,0.07,15,0.16,11,4,19,0.0,0.2966065104323678,2,0.0024875621890547263,4,COMPLETE
233,0.7513680487505832,-0.18238210631671817,2025-12-22 20:14:56.005297,2025-12-22 20:15:04.218241,0 days 00:00:08.212944,0.05,44,0.15,20,2,3,0.7513680487505832,-0.18238210631671817,5,0.2681592039800995,4,COMPLETE
234,0.8430994821900948,0.42287635892620734,2025-12-22 20:15:04.219396,2025-12-22 20:15:12.570206,0 days 00:00:08.350810,0.23,34,0.28,17,10,3,0.8430994821900948,0.42287635892620734,10,0.38308457711442784,4,COMPLETE
235,0.48307341569840456,0.4686634013699835,2025-12-22 20:15:12.571910,2025-12-22 20:15:23.926024,0 days 00:00:11.354114,0.08,7,0.02,3,5,46,0.48307341569840456,0.4686634013699835,81,0.23134328358208955,4,COMPLETE
236,0.5247201897680326,0.397489020758082,2025-12-22 20:15:23.927737,2025-12-22 20:15:34.163292,0 days 00:00:10.235555,0.23,42,0.1,12,7,21,0.5247201897680326,0.397489020758082,11,0.35572139303482586,4,COMPLETE
237,0.47485343016043285,0.5907741544212138,2025-12-22 20:15:34.165124,2025-12-22 20:15:42.692141,0 days 00:00:08.527017,0.24,2,0.15,12,5,3,0.47485343016043285,0.5907741544212138,46,0.23432835820895523,4,COMPLETE
238,0.6038079644388268,0.4402639575160738,2025-12-22 20:15:42.693848,2025-12-22 20:15:53.691530,0 days 00:00:10.997682,0.04,45,0.16,20,10,35,0.6038079644388268,0.4402639575160738,7,0.33233830845771145,4,COMPLETE
239,0.616636009063641,0.5505843894563716,2025-12-22 20:15:53.693269,2025-12-22 20:16:04.543301,0 days 00:00:10.850032,0.05,44,0.07,20,12,26,0.616636009063641,0.5505843894563716,11,0.4318407960199005,4,COMPLETE
240,0.5354927610158396,0.6045540901637433,2025-12-22 20:16:04.544651,2025-12-22 20:16:15.364374,0 days 00:00:10.819723,0.23,15,0.11,11,15,14,0.5354927610158396,0.6045540901637433,35,0.3199004975124378,4,COMPLETE
241,0.5906326710913484,0.4481190503219602,2025-12-22 20:16:15.365677,2025-12-22 20:16:25.477889,0 days 00:00:10.112212,0.07,34,0.24,17,6,22,0.5906326710913484,0.4481190503219602,12,0.46368159203980097,4,COMPLETE
242,0.46005519498583947,0.12277190888197367,2025-12-22 20:16:25.479255,2025-12-22 20:16:33.690089,0 days 00:00:08.210834,0.21,28,0.15,14,2,3,0.46005519498583947,0.12277190888197367,17,0.2800995024875622,4,COMPLETE
243,0.5654734093375454,0.5336924575686712,2025-12-22 20:16:33.691846,2025-12-22 20:16:44.700191,0 days 00:00:11.008345,0.05,7,0.21,19,6,47,0.5654734093375454,0.5336924575686712,23,0.46567164179104475,4,COMPLETE
244,0.5382590653016245,0.4502021442429334,2025-12-22 20:16:44.701132,2025-12-22 20:16:55.792772,0 days 00:00:11.091640,0.3,34,0.02,7,10,37,0.5382590653016245,0.4502021442429334,15,0.26666666666666666,4,COMPLETE
245,0.6615692198325055,0.45587889612521737,2025-12-22 20:16:55.794587,2025-12-22 20:17:06.131065,0 days 00:00:10.336478,0.3,45,0.16,20,11,19,0.6615692198325055,0.45587889612521737,9,0.4154228855721393,4,COMPLETE
246,0.6079766652815966,0.3489021938897257,2025-12-22 20:17:06.132726,2025-12-22 20:17:16.091849,0 days 00:00:09.959123,0.02,48,0.06,10,3,27,0.6079766652815966,0.3489021938897257,12,0.29203980099502486,4,COMPLETE
247,0.6615692198325055,0.45587889612521737,2025-12-22 20:17:16.093670,2025-12-22 20:17:26.448679,0 days 00:00:10.355009,0.03,45,0.16,20,11,19,0.6615692198325055,0.45587889612521737,9,0.4154228855721393,4,COMPLETE
248,0.6226580383199599,0.4335338188331695,2025-12-22 20:17:26.450489,2025-12-22 20:17:37.136467,0 days 00:00:10.685978,0.15,42,0.26,20,7,33,0.6226580383199599,0.4335338188331695,8,0.4791044776119403,4,COMPLETE
249,0.7745255243899936,0.548326854927421,2025-12-22 20:17:37.138273,2025-12-22 20:17:47.844624,0 days 00:00:10.706351,0.08,46,0.28,20,10,32,0.7745255243899936,0.548326854927421,7,0.5238805970149254,4,COMPLETE
250,0.733248306437641,0.3386574704837484,2025-12-22 20:17:47.846238,2025-12-22 20:17:58.414773,0 days 00:00:10.568535,0.05,44,0.17,20,12,21,0.733248306437641,0.3386574704837484,10,0.4407960199004975,5,COMPLETE
251,0.6271360318076168,0.43711483706322835,2025-12-22 20:17:58.416162,2025-12-22 20:18:08.706706,0 days 00:00:10.290544,0.17,15,0.11,7,4,29,0.6271360318076168,0.43711483706322835,36,0.30597014925373134,5,COMPLETE
252,0.44736042824499556,0.06708710277077135,2025-12-22 20:18:08.708527,2025-12-22 20:18:16.989853,0 days 00:00:08.281326,0.01,31,0.22,6,3,3,0.44736042824499556,0.06708710277077135,18,0.2417910447761194,5,COMPLETE
253,0.6716337326350152,0.44197036842971155,2025-12-22 20:18:16.991137,2025-12-22 20:18:27.518465,0 days 00:00:10.527328,0.0,34,0.17,16,5,37,0.6716337326350152,0.44197036842971155,13,0.4368159203980099,5,COMPLETE
254,0.8430994821900948,0.42287635892620734,2025-12-22 20:18:27.519809,2025-12-22 20:18:35.914920,0 days 00:00:08.395111,0.23,34,0.28,17,10,3,0.8430994821900948,0.42287635892620734,10,0.38308457711442784,5,COMPLETE
255,0.5264244595000632,0.5778487890481404,2025-12-22 20:18:35.916585,2025-12-22 20:18:45.981128,0 days 00:00:10.064543,0.23,15,0.11,11,10,14,0.5264244595000632,0.5778487890481404,37,0.3318407960199005,5,COMPLETE
256,0.4570440421831215,0.5737920269365306,2025-12-22 20:18:45.982922,2025-12-22 20:18:56.523462,0 days 00:00:10.540540,0.02,5,0.1,5,7,12,0.4570440421831215,0.5737920269365306,105,0.22935323383084577,5,COMPLETE
257,0.7161194732505827,0.3905717404799279,2025-12-22 20:18:56.525437,2025-12-22 20:19:07.405005,0 days 00:00:10.879568,0.3,46,0.16,20,8,40,0.7161194732505827,0.3905717404799279,10,0.4572139303482587,5,COMPLETE
258,0.47954178212539156,0.5903216628858361,2025-12-22 20:19:07.406398,2025-12-22 20:19:15.933371,0 days 00:00:08.526973,0.08,10,0.07,14,6,3,0.47954178212539156,0.5903216628858361,38,0.15572139303482588,5,COMPLETE
259,0.7471612495217542,0.3584783784366957,2025-12-22 20:19:15.935256,2025-12-22 20:19:25.602720,0 days 00:00:09.667464,0.05,40,0.21,19,6,14,0.7471612495217542,0.3584783784366957,9,0.3965174129353234,5,COMPLETE
260,0.5914281854892185,0.4081794464560281,2025-12-22 20:19:25.604572,2025-12-22 20:19:36.563952,0 days 00:00:10.959380,0.01,31,0.22,7,10,35,0.5914281854892185,0.4081794464560281,14,0.4,5,COMPLETE
261,0.0,0.2682878988926316,2025-12-22 20:19:36.565775,2025-12-22 20:19:46.282177,0 days 00:00:09.716402,0.21,28,0.07,14,2,16,0.0,0.2682878988926316,2,0.0024875621890547263,5,COMPLETE
262,0.0,0.33342381172520164,2025-12-22 20:19:46.284002,2025-12-22 20:19:56.513753,0 days 00:00:10.229751,0.0,14,0.21,19,6,17,0.0,0.33342381172520164,2,0.0024875621890547263,5,COMPLETE
263,0.6173123263752829,0.277449301336272,2025-12-22 20:19:56.515846,2025-12-22 20:20:07.213511,0 days 00:00:10.697665,0.0,42,0.11,2,15,14,0.6173123263752829,0.277449301336272,14,0.25024875621890547,5,COMPLETE
264,0.7802797850424544,0.40676164326821845,2025-12-22 20:20:07.215278,2025-12-22 20:20:17.721096,0 days 00:00:10.505818,0.23,42,0.1,20,11,21,0.7802797850424544,0.40676164326821845,10,0.35522388059701493,5,COMPLETE
265,0.6386426173453656,0.35720875112387807,2025-12-22 20:20:17.722782,2025-12-22 20:20:26.793846,0 days 00:00:09.071064,0.02,44,0.15,19,2,12,0.6386426173453656,0.35720875112387807,13,0.4407960199004975,5,COMPLETE
266,0.8430994821900948,0.42287635892620734,2025-12-22 20:20:26.795786,2025-12-22 20:20:35.136963,0 days 00:00:08.341177,0.23,34,0.28,17,10,3,0.8430994821900948,0.42287635892620734,10,0.38308457711442784,5,COMPLETE
267,0.6001356400129768,0.21865410394531143,2025-12-22 20:20:35.138660,2025-12-22 20:20:43.729488,0 days 00:00:08.590828,0.01,48,0.22,5,12,3,0.6001356400129768,0.21865410394531143,11,0.22238805970149253,5,COMPLETE
268,0.49164654814909664,0.48413937679180113,2025-12-22 20:20:43.730772,2025-12-22 20:20:54.623634,0 days 00:00:10.892862,0.24,6,0.15,6,7,24,0.49164654814909664,0.48413937679180113,72,0.3208955223880597,5,COMPLETE
269,0.7161194732505827,0.3905717404799279,2025-12-22 20:20:54.624962,2025-12-22 20:21:05.397338,0 days 00:00:10.772376,0.3,46,0.16,20,8,40,0.7161194732505827,0.3905717404799279,10,0.4572139303482587,5,COMPLETE
270,0.48763736183132095,0.5495572910537475,2025-12-22 20:21:05.399197,2025-12-22 20:21:15.515738,0 days 00:00:10.116541,0.23,10,0.21,10,5,21,0.48763736183132095,0.5495572910537475,42,0.4019900497512438,5,COMPLETE
271,0.7501344796818455,0.4495570449027355,2025-12-22 20:21:15.517640,2025-12-22 20:21:25.933508,0 days 00:00:10.415868,0.3,42,0.07,20,11,19,0.7501344796818455,0.4495570449027355,12,0.39054726368159204,5,COMPLETE
272,0.5300612508483336,0.6012050755162357,2025-12-22 20:21:25.934572,2025-12-22 20:21:36.395652,0 days 00:00:10.461080,0.05,2,0.14,12,5,28,0.5300612508483336,0.6012050755162357,42,0.3900497512437811,5,COMPLETE
273,0.7651339660701999,0.4636635736183961,2025-12-22 20:21:36.396961,2025-12-22 20:21:47.130452,0 days 00:00:10.733491,0.01,42,0.1,20,7,33,0.7651339660701999,0.4636635736183961,10,0.4,5,COMPLETE
274,0.5192094722056773,0.48645383196060776,2025-12-22 20:21:47.131664,2025-12-22 20:21:57.877985,0 days 00:00:10.746321,0.23,15,0.28,8,15,14,0.5192094722056773,0.48645383196060776,36,0.3641791044776119,5,COMPLETE
275,0.5830317298702979,0.5849463990648851,2025-12-22 20:21:57.879989,2025-12-22 20:22:08.817039,0 days 00:00:10.937050,0.23,8,0.1,12,9,33,0.5830317298702979,0.5849463990648851,35,0.36268656716417913,5,COMPLETE
276,0.5506661988138948,0.5275942845805217,2025-12-22 20:22:08.818880,2025-12-22 20:22:19.937871,0 days 00:00:11.118991,0.0,9,0.07,12,14,21,0.5506661988138948,0.5275942845805217,39,0.3417910447761194,5,COMPLETE
277,0.5858657066542258,0.5420018458929696,2025-12-22 20:22:19.939890,2025-12-22 20:22:28.664492,0 days 00:00:08.724602,0.05,29,0.14,18,14,3,0.5858657066542258,0.5420018458929696,17,0.22338308457711442,5,COMPLETE
278,0.5343371604509738,0.5143520818337323,2025-12-22 20:22:28.666333,2025-12-22 20:22:38.582747,0 days 00:00:09.916414,0.23,15,0.08,10,8,14,0.5343371604509738,0.5143520818337323,40,0.27064676616915423,5,COMPLETE
279,0.7868392241518704,0.4004117639134096,2025-12-22 20:22:38.584629,2025-12-22 20:22:49.387227,0 days 00:00:10.802598,0.05,48,0.17,20,11,26,0.7868392241518704,0.4004117639134096,9,0.4437810945273632,5,COMPLETE
280,0.4601029046641378,0.5210873235412216,2025-12-22 20:22:49.388834,2025-12-22 20:23:00.218946,0 days 00:00:10.830112,0.08,10,0.28,20,10,32,0.4601029046641378,0.5210873235412216,17,0.42388059701492536,5,COMPLETE
281,0.691615307014054,0.5189529560700888,2025-12-22 20:23:00.220313,2025-12-22 20:23:11.044717,0 days 00:00:10.824404,0.01,36,0.07,20,10,32,0.691615307014054,0.5189529560700888,13,0.37213930348258706,5,COMPLETE
282,0.7048341366960525,0.1944923501121019,2025-12-22 20:23:11.046522,2025-12-22 20:23:19.368264,0 days 00:00:08.321742,0.01,42,0.22,20,7,3,0.7048341366960525,0.1944923501121019,8,0.3681592039800995,5,COMPLETE
283,0.7399306197493062,0.400420159834884,2025-12-22 20:23:19.369879,2025-12-22 20:23:29.952741,0 days 00:00:10.582862,0.02,42,0.1,20,8,33,0.7399306197493062,0.400420159834884,11,0.39104477611940297,5,COMPLETE
284,0.0,0.7222644434555083,2025-12-22 20:23:29.953976,2025-12-22 20:23:41.583822,0 days 00:00:11.629846,0.05,28,0.07,14,15,22,0.0,0.7222644434555083,2,0.0024875621890547263,5,COMPLETE
285,0.5006486547254484,0.5604844273279124,2025-12-22 20:23:41.585057,2025-12-22 20:23:52.937323,0 days 00:00:11.352266,0.0,5,0.06,12,14,21,0.5006486547254484,0.5604844273279124,41,0.32786069651741295,5,COMPLETE
286,0.7493345929189971,0.2663646988479081,2025-12-22 20:23:52.938593,2025-12-22 20:24:03.599806,0 days 00:00:10.661213,0.24,46,0.07,5,14,16,0.7493345929189971,0.2663646988479081,13,0.18308457711442785,5,COMPLETE
287,0.0,0.5472905163211301,2025-12-22 20:24:03.601555,2025-12-22 20:24:14.462631,0 days 00:00:10.861076,0.14,15,0.2,20,11,19,0.0,0.5472905163211301,2,0.0024875621890547263,5,COMPLETE
288,0.653630437228993,0.39174870369065184,2025-12-22 20:24:14.464362,2025-12-22 20:24:25.188715,0 days 00:00:10.724353,0.01,42,0.07,20,7,32,0.653630437228993,0.39174870369065184,12,0.3472636815920398,5,COMPLETE
289,0.6078904484409218,0.3772717785898057,2025-12-22 20:24:25.189964,2025-12-22 20:24:36.039760,0 days 00:00:10.849796,0.01,23,0.1,11,7,33,0.6078904484409218,0.3772717785898057,25,0.32238805970149254,5,COMPLETE
290,0.6225420965527672,0.34602963113340396,2025-12-22 20:24:36.041656,2025-12-22 20:24:46.467408,0 days 00:00:10.425752,0.17,46,0.02,3,12,16,0.6225420965527672,0.34602963113340396,14,0.18159203980099503,5,COMPLETE
291,0.5978903940846856,0.2256520308436389,2025-12-22 20:24:46.469079,2025-12-22 20:24:57.722927,0 days 00:00:11.253848,0.01,31,0.22,6,7,49,0.5978903940846856,0.2256520308436389,14,0.4,5,COMPLETE
292,0.7019220856456718,0.41274826670439346,2025-12-22 20:24:57.724603,2025-12-22 20:25:07.486026,0 days 00:00:09.761423,0.01,42,0.1,20,7,12,0.7019220856456718,0.41274826670439346,9,0.25223880597014925,5,COMPLETE
293,0.6615692198325055,0.45587889612521737,2025-12-22 20:25:07.487420,2025-12-22 20:25:17.834624,0 days 00:00:10.347204,0.15,45,0.16,20,11,19,0.6615692198325055,0.45587889612521737,9,0.4154228855721393,5,COMPLETE
294,0.0,0.0823804048044593,2025-12-22 20:25:17.835792,2025-12-22 20:25:27.737564,0 days 00:00:09.901772,0.02,31,0.22,5,7,11,0.0,0.0823804048044593,2,0.03034825870646766,5,COMPLETE
295,0.6762360541512881,0.5257212169943858,2025-12-22 20:25:27.739168,2025-12-22 20:25:38.200963,0 days 00:00:10.461795,0.01,44,0.07,20,7,26,0.6762360541512881,0.5257212169943858,12,0.4223880597014925,5,COMPLETE
296,0.5517872084847074,0.5599236548291638,2025-12-22 20:25:38.202990,2025-12-22 20:25:49.559154,0 days 00:00:11.356164,0.02,5,0.1,18,14,26,0.5517872084847074,0.5599236548291638,29,0.3990049751243781,5,COMPLETE
297,0.6213302672031319,0.27934209658922804,2025-12-22 20:25:49.560407,2025-12-22 20:25:59.950039,0 days 00:00:10.389632,0.21,34,0.17,17,10,22,0.6213302672031319,0.27934209658922804,13,0.3880597014925373,5,COMPLETE
298,0.5133896272498831,0.5449432357145753,2025-12-22 20:25:59.951840,2025-12-22 20:26:11.143999,0 days 00:00:11.192159,0.15,5,0.08,8,10,33,0.5133896272498831,0.5449432357145753,56,0.32587064676616917,5,COMPLETE
299,0.6423006433507419,0.5042779369786854,2025-12-22 20:26:11.146042,2025-12-22 20:26:19.450178,0 days 00:00:08.304136,0.24,34,0.15,17,5,3,0.6423006433507419,0.5042779369786854,13,0.27611940298507465,5,COMPLETE
